id_policy,noclaim
PL011601,TRUE
PL011602,FALSE
PL011606,FALSE
PL011607,TRUE
PL011608,TRUE
PL011609,TRUE
PL011613,TRUE
PL011614,TRUE
PL011617,FALSE
PL011618,TRUE
PL011619,TRUE
PL011620,TRUE
PL011621,FALSE
PL011622,FALSE
PL011623,FALSE
PL011624,TRUE
PL011625,TRUE
PL011626,FALSE
PL011627,TRUE
PL011628,FALSE
PL011630,FALSE
PL011631,TRUE
PL011632,TRUE
PL011633,TRUE
PL011635,TRUE
PL011638,TRUE
PL011639,FALSE
PL011640,TRUE
PL011641,TRUE
PL011643,TRUE
PL011644,TRUE
PL011647,TRUE
PL011648,FALSE
PL011649,FALSE
PL011650,TRUE
PL011651,TRUE
PL011654,TRUE
PL011656,FALSE
PL011658,FALSE
PL011660,TRUE
PL011663,TRUE
PL011665,TRUE
PL011666,FALSE
PL011668,TRUE
PL011669,TRUE
PL011671,FALSE
PL011672,TRUE
PL011673,TRUE
PL011674,TRUE
PL011675,TRUE
PL011677,FALSE
PL011678,FALSE
PL011681,TRUE
PL011682,TRUE
PL011686,FALSE
PL011688,TRUE
PL011691,TRUE
PL011692,TRUE
PL011693,FALSE
PL011695,TRUE
PL011696,FALSE
PL011699,TRUE
PL011700,TRUE
PL011701,TRUE
PL011702,TRUE
PL011703,TRUE
PL011704,FALSE
PL011709,TRUE
PL011711,TRUE
PL011712,TRUE
PL011713,TRUE
PL011714,FALSE
PL011715,FALSE
PL011716,FALSE
PL011719,FALSE
PL011720,TRUE
PL011725,TRUE
PL011726,FALSE
PL011729,TRUE
PL011731,TRUE
PL011732,FALSE
PL011733,FALSE
PL011734,TRUE
PL011735,FALSE
PL011736,FALSE
PL011737,TRUE
PL011738,FALSE
PL011739,FALSE
PL011740,TRUE
PL011745,TRUE
PL011746,TRUE
PL011747,TRUE
PL011749,TRUE
PL011751,TRUE
PL011755,TRUE
PL011756,FALSE
PL011758,TRUE
PL011759,TRUE
PL011761,TRUE
PL011762,TRUE
PL011763,TRUE
PL011766,TRUE
PL011769,FALSE
PL011770,FALSE
PL011771,TRUE
PL011772,TRUE
PL011776,TRUE
PL011777,FALSE
PL011778,FALSE
PL011779,TRUE
PL011780,TRUE
PL011784,TRUE
PL011788,TRUE
PL011789,TRUE
PL011791,FALSE
PL011792,FALSE
PL011793,TRUE
PL011794,TRUE
PL011795,TRUE
PL011797,TRUE
PL011798,TRUE
PL011799,FALSE
PL011800,TRUE
PL011801,TRUE
PL011802,TRUE
PL011803,TRUE
PL011804,TRUE
PL011805,TRUE
PL011806,TRUE
PL011808,TRUE
PL011809,TRUE
PL011810,TRUE
PL011811,FALSE
PL011813,TRUE
PL011814,FALSE
PL011815,TRUE
PL011816,TRUE
PL011817,FALSE
PL011821,TRUE
PL011823,TRUE
PL011824,TRUE
PL011826,TRUE
PL011827,FALSE
PL011831,TRUE
PL011834,FALSE
PL011835,TRUE
PL011836,FALSE
PL011837,TRUE
PL011838,FALSE
PL011839,TRUE
PL011840,FALSE
PL011842,FALSE
PL011843,TRUE
PL011844,TRUE
PL011845,TRUE
PL011847,TRUE
PL011848,FALSE
PL011852,FALSE
PL011853,TRUE
PL011856,TRUE
PL011857,FALSE
PL011858,TRUE
PL011859,FALSE
PL011860,FALSE
PL011861,FALSE
PL011862,TRUE
PL011863,FALSE
PL011867,FALSE
PL011869,TRUE
PL011872,TRUE
PL011875,FALSE
PL011877,TRUE
PL011878,FALSE
PL011879,TRUE
PL011881,FALSE
PL011882,FALSE
PL011883,FALSE
PL011884,TRUE
PL011885,TRUE
PL011886,TRUE
PL011890,TRUE
PL011891,FALSE
PL011893,FALSE
PL011895,FALSE
PL011896,TRUE
PL011897,TRUE
PL011900,TRUE
PL011902,TRUE
PL011903,TRUE
PL011904,TRUE
PL011905,FALSE
PL011906,FALSE
PL011908,FALSE
PL011909,FALSE
PL011910,FALSE
PL011911,TRUE
PL011913,TRUE
PL011914,TRUE
PL011915,TRUE
PL011919,TRUE
PL011920,TRUE
PL011921,FALSE
PL011924,FALSE
PL011925,FALSE
PL011926,TRUE
PL011927,FALSE
PL011928,TRUE
PL011930,FALSE
PL011931,TRUE
PL011934,FALSE
PL011936,FALSE
PL011937,FALSE
PL011938,FALSE
PL011940,TRUE
PL011941,TRUE
PL011946,TRUE
PL011952,TRUE
PL011955,TRUE
PL011957,FALSE
PL011959,FALSE
PL011962,FALSE
PL011963,TRUE
PL011964,TRUE
PL011968,TRUE
PL011972,TRUE
PL011974,TRUE
PL011975,TRUE
PL011976,TRUE
PL011981,TRUE
PL011983,FALSE
PL011984,TRUE
PL011985,TRUE
PL011987,TRUE
PL011990,TRUE
PL011992,TRUE
PL011995,TRUE
PL011997,FALSE
PL011998,TRUE
PL012000,TRUE
PL012002,TRUE
PL012003,FALSE
PL012004,FALSE
PL012006,FALSE
PL012007,TRUE
PL012008,FALSE
PL012010,TRUE
PL012011,TRUE
PL012014,FALSE
PL012015,TRUE
PL012018,TRUE
PL012022,TRUE
PL012023,TRUE
PL012025,TRUE
PL012026,FALSE
PL012027,TRUE
PL012030,TRUE
PL012035,FALSE
PL012036,TRUE
PL012037,TRUE
PL012038,TRUE
PL012039,FALSE
PL012040,TRUE
PL012042,TRUE
PL012045,TRUE
PL012046,TRUE
PL012049,FALSE
PL012051,TRUE
PL012053,TRUE
PL012054,TRUE
PL012056,FALSE
PL012057,TRUE
PL012058,TRUE
PL012060,TRUE
PL012061,TRUE
PL012064,TRUE
PL012065,FALSE
PL012067,TRUE
PL012069,FALSE
PL012070,TRUE
PL012071,FALSE
PL012076,TRUE
PL012077,TRUE
PL012079,TRUE
PL012080,TRUE
PL012081,TRUE
PL012085,FALSE
PL012086,TRUE
PL012087,TRUE
PL012088,FALSE
PL012089,FALSE
PL012090,TRUE
PL012094,TRUE
PL012095,FALSE
PL012100,FALSE
PL012102,FALSE
PL012104,TRUE
PL012105,TRUE
PL012106,TRUE
PL012110,TRUE
PL012111,TRUE
PL012112,TRUE
PL012113,FALSE
PL012114,TRUE
PL012115,TRUE
PL012116,TRUE
PL012117,TRUE
PL012118,TRUE
PL012119,TRUE
PL012120,TRUE
PL012122,TRUE
PL012123,TRUE
PL012124,FALSE
PL012125,TRUE
PL012127,FALSE
PL012128,TRUE
PL012130,FALSE
PL012131,TRUE
PL012133,TRUE
PL012134,TRUE
PL012135,TRUE
PL012139,FALSE
PL012140,TRUE
PL012141,FALSE
PL012142,TRUE
PL012146,FALSE
PL012147,TRUE
PL012148,FALSE
PL012150,FALSE
PL012151,TRUE
PL012152,TRUE
PL012153,TRUE
PL012155,TRUE
PL012156,FALSE
PL012158,FALSE
PL012161,FALSE
PL012163,TRUE
PL012164,FALSE
PL012165,TRUE
PL012167,TRUE
PL012169,FALSE
PL012170,FALSE
PL012172,TRUE
PL012175,TRUE
PL012178,FALSE
PL012179,FALSE
PL012180,FALSE
PL012181,FALSE
PL012182,TRUE
PL012184,TRUE
PL012185,FALSE
PL012186,FALSE
PL012189,TRUE
PL012190,TRUE
PL012192,TRUE
PL012193,FALSE
PL012195,FALSE
PL012196,TRUE
PL012197,TRUE
PL012198,TRUE
PL012199,TRUE
PL012201,TRUE
PL012202,TRUE
PL012204,TRUE
PL012205,TRUE
PL012207,TRUE
PL012208,TRUE
PL012211,TRUE
PL012212,FALSE
PL012214,FALSE
PL012215,TRUE
PL012217,FALSE
PL012218,TRUE
PL012220,TRUE
PL012221,TRUE
PL012223,TRUE
PL012224,TRUE
PL012225,TRUE
PL012226,TRUE
PL012227,TRUE
PL012228,TRUE
PL012229,TRUE
PL012232,TRUE
PL012233,FALSE
PL012236,TRUE
PL012237,TRUE
PL012238,TRUE
PL012241,FALSE
PL012242,TRUE
PL012244,TRUE
PL012246,TRUE
PL012247,TRUE
PL012250,FALSE
PL012251,TRUE
PL012252,TRUE
PL012253,TRUE
PL012254,TRUE
PL012255,FALSE
PL012257,TRUE
PL012258,FALSE
PL012259,TRUE
PL012261,FALSE
PL012262,TRUE
PL012263,TRUE
PL012266,FALSE
PL012267,TRUE
PL012268,TRUE
PL012269,FALSE
PL012272,TRUE
PL012273,TRUE
PL012274,FALSE
PL012277,TRUE
PL012278,TRUE
PL012279,TRUE
PL012281,FALSE
PL012283,TRUE
PL012284,TRUE
PL012285,TRUE
PL012287,TRUE
PL012288,TRUE
PL012289,FALSE
PL012290,FALSE
PL012293,TRUE
PL012294,TRUE
PL012296,TRUE
PL012299,TRUE
PL012300,TRUE
PL012301,FALSE
PL012303,TRUE
PL012304,FALSE
PL012305,TRUE
PL012307,TRUE
PL012308,TRUE
PL012309,TRUE
PL012310,FALSE
PL012313,TRUE
PL012316,TRUE
PL012317,TRUE
PL012321,TRUE
PL012324,TRUE
PL012325,FALSE
PL012327,TRUE
PL012328,TRUE
PL012329,TRUE
PL012332,FALSE
PL012334,TRUE
PL012336,TRUE
PL012337,TRUE
PL012339,FALSE
PL012342,TRUE
PL012343,FALSE
PL012344,TRUE
PL012345,TRUE
PL012346,FALSE
PL012348,TRUE
PL012349,FALSE
PL012350,FALSE
PL012351,TRUE
PL012352,TRUE
PL012355,TRUE
PL012357,TRUE
PL012358,TRUE
PL012359,FALSE
PL012360,TRUE
PL012361,TRUE
PL012362,TRUE
PL012364,TRUE
PL012366,TRUE
PL012367,FALSE
PL012368,TRUE
PL012369,FALSE
PL012370,FALSE
PL012375,FALSE
PL012376,TRUE
PL012377,FALSE
PL012378,FALSE
PL012379,TRUE
PL012380,TRUE
PL012383,TRUE
PL012384,FALSE
PL012388,FALSE
PL012390,FALSE
PL012391,TRUE
PL012392,TRUE
PL012393,FALSE
PL012394,TRUE
PL012398,TRUE
PL012399,TRUE
PL012401,TRUE
PL012405,TRUE
PL012406,TRUE
PL012407,FALSE
PL012408,TRUE
PL012409,TRUE
PL012411,TRUE
PL012413,FALSE
PL012416,TRUE
PL012417,TRUE
PL012419,TRUE
PL012422,TRUE
PL012424,TRUE
PL012427,TRUE
PL012428,TRUE
PL012430,TRUE
PL012431,TRUE
PL012432,TRUE
PL012434,TRUE
PL012441,TRUE
PL012442,FALSE
PL012445,FALSE
PL012446,TRUE
PL012447,TRUE
PL012448,TRUE
PL012449,TRUE
PL012450,FALSE
PL012451,FALSE
PL012452,TRUE
PL012453,TRUE
PL012455,TRUE
PL012459,TRUE
PL012461,FALSE
PL012464,TRUE
PL012465,TRUE
PL012466,TRUE
PL012467,TRUE
PL012468,FALSE
PL012469,FALSE
PL012473,TRUE
PL012475,TRUE
PL012476,TRUE
PL012479,TRUE
PL012480,TRUE
PL012482,TRUE
PL012483,TRUE
PL012484,TRUE
PL012488,FALSE
PL012489,TRUE
PL012490,TRUE
PL012491,FALSE
PL012494,TRUE
PL012496,TRUE
PL012497,FALSE
PL012501,FALSE
PL012502,TRUE
PL012503,FALSE
PL012504,FALSE
PL012505,TRUE
PL012507,TRUE
PL012508,TRUE
PL012510,FALSE
PL012512,TRUE
PL012514,FALSE
PL012516,TRUE
PL012518,TRUE
PL012519,TRUE
PL012520,TRUE
PL012521,TRUE
PL012522,TRUE
PL012523,TRUE
PL012524,TRUE
PL012525,TRUE
PL012526,TRUE
PL012527,TRUE
PL012528,TRUE
PL012530,TRUE
PL012533,TRUE
PL012534,TRUE
PL012535,TRUE
PL012536,TRUE
PL012538,TRUE
PL012540,TRUE
PL012541,TRUE
PL012542,TRUE
PL012543,FALSE
PL012544,FALSE
PL012546,TRUE
PL012548,FALSE
PL012550,TRUE
PL012551,TRUE
PL012553,TRUE
PL012555,TRUE
PL012557,FALSE
PL012558,FALSE
PL012560,TRUE
PL012563,FALSE
PL012564,TRUE
PL012565,FALSE
PL012567,FALSE
PL012569,TRUE
PL012570,TRUE
PL012571,TRUE
PL012573,TRUE
PL012575,TRUE
PL012576,TRUE
PL012577,FALSE
PL012578,FALSE
PL012579,TRUE
PL012580,TRUE
PL012581,TRUE
PL012585,FALSE
PL012586,TRUE
PL012588,TRUE
PL012589,TRUE
PL012591,TRUE
PL012596,TRUE
PL012598,TRUE
PL012599,TRUE
PL012606,FALSE
PL012607,FALSE
PL012609,TRUE
PL012610,TRUE
PL012611,TRUE
PL012615,TRUE
PL012617,FALSE
PL012619,TRUE
PL012624,TRUE
PL012626,TRUE
PL012627,TRUE
PL012628,FALSE
PL012630,FALSE
PL012631,FALSE
PL012632,TRUE
PL012634,FALSE
PL012635,TRUE
PL012636,FALSE
PL012637,TRUE
PL012638,FALSE
PL012639,FALSE
PL012641,FALSE
PL012642,TRUE
PL012643,TRUE
PL012645,FALSE
PL012647,TRUE
PL012649,FALSE
PL012650,TRUE
PL012651,TRUE
PL012652,FALSE
PL012653,TRUE
PL012656,TRUE
PL012658,FALSE
PL012659,TRUE
PL012660,FALSE
PL012663,FALSE
PL012666,FALSE
PL012670,TRUE
PL012671,TRUE
PL012672,TRUE
PL012673,TRUE
PL012674,TRUE
PL012675,TRUE
PL012676,TRUE
PL012677,TRUE
PL012679,FALSE
PL012680,FALSE
PL012681,TRUE
PL012682,FALSE
PL012683,TRUE
PL012684,FALSE
PL012685,TRUE
PL012686,TRUE
PL012687,FALSE
PL012688,TRUE
PL012689,FALSE
PL012690,TRUE
PL012693,TRUE
PL012694,FALSE
PL012696,TRUE
PL012701,TRUE
PL012702,TRUE
PL012703,FALSE
PL012704,TRUE
PL012706,TRUE
PL012707,TRUE
PL012708,TRUE
PL012709,FALSE
PL012710,TRUE
PL012711,FALSE
PL012712,FALSE
PL012715,TRUE
PL012717,TRUE
PL012718,TRUE
PL012719,TRUE
PL012720,FALSE
PL012721,FALSE
PL012722,TRUE
PL012726,TRUE
PL012727,TRUE
PL012730,TRUE
PL012731,TRUE
PL012732,FALSE
PL012733,TRUE
PL012734,TRUE
PL012735,TRUE
PL012739,TRUE
PL012741,TRUE
PL012743,TRUE
PL012744,TRUE
PL012745,TRUE
PL012746,TRUE
PL012747,FALSE
PL012748,FALSE
PL012751,TRUE
PL012752,TRUE
PL012757,FALSE
PL012759,TRUE
PL012761,FALSE
PL012763,TRUE
PL012764,TRUE
PL012765,TRUE
PL012766,FALSE
PL012767,TRUE
PL012768,FALSE
PL012770,FALSE
PL012771,TRUE
PL012772,TRUE
PL012777,TRUE
PL012778,TRUE
PL012779,TRUE
PL012780,TRUE
PL012782,TRUE
PL012784,TRUE
PL012786,TRUE
PL012787,FALSE
PL012790,FALSE
PL012792,FALSE
PL012794,FALSE
PL012795,TRUE
PL012796,TRUE
PL012797,TRUE
PL012798,TRUE
PL012799,TRUE
PL012803,TRUE
PL012805,FALSE
PL012806,TRUE
PL012807,TRUE
PL012808,FALSE
PL012809,TRUE
PL012810,TRUE
PL012811,FALSE
PL012813,TRUE
PL012817,TRUE
PL012819,TRUE
PL012821,TRUE
PL012824,TRUE
PL012826,TRUE
PL012827,FALSE
PL012831,TRUE
PL012832,TRUE
PL012833,TRUE
PL012835,FALSE
PL012837,FALSE
PL012838,FALSE
PL012839,TRUE
PL012840,TRUE
PL012845,FALSE
PL012849,TRUE
PL012850,TRUE
PL012852,FALSE
PL012853,TRUE
PL012854,TRUE
PL012855,TRUE
PL012856,TRUE
PL012858,TRUE
PL012859,TRUE
PL012860,FALSE
PL012861,TRUE
PL012864,FALSE
PL012865,FALSE
PL012866,TRUE
PL012867,TRUE
PL012869,TRUE
PL012872,FALSE
PL012875,TRUE
PL012878,FALSE
PL012879,TRUE
PL012882,TRUE
PL012883,FALSE
PL012888,TRUE
PL012891,TRUE
PL012892,FALSE
PL012893,TRUE
PL012896,TRUE
PL012898,TRUE
PL012899,TRUE
PL012900,TRUE
PL012901,TRUE
PL012903,FALSE
PL012904,FALSE
PL012905,FALSE
PL012906,FALSE
PL012907,TRUE
PL012908,TRUE
PL012909,TRUE
PL012910,TRUE
PL012912,FALSE
PL012913,TRUE
PL012914,FALSE
PL012915,FALSE
PL012918,TRUE
PL012919,TRUE
PL012921,FALSE
PL012922,TRUE
PL012924,TRUE
PL012925,TRUE
PL012926,TRUE
PL012928,TRUE
PL012929,FALSE
PL012931,TRUE
PL012933,TRUE
PL012934,TRUE
PL012935,TRUE
PL012936,FALSE
PL012938,FALSE
PL012939,TRUE
PL012940,FALSE
PL012942,TRUE
PL012943,FALSE
PL012944,TRUE
PL012945,TRUE
PL012946,TRUE
PL012948,FALSE
PL012950,TRUE
PL012951,TRUE
PL012953,TRUE
PL012954,FALSE
PL012955,TRUE
PL012956,FALSE
PL012959,FALSE
PL012960,FALSE
PL012963,TRUE
PL012964,FALSE
PL012965,TRUE
PL012966,FALSE
PL012967,FALSE
PL012968,TRUE
PL012969,FALSE
PL012970,FALSE
PL012971,TRUE
PL012972,FALSE
PL012975,FALSE
PL012976,TRUE
PL012977,FALSE
PL012978,TRUE
PL012979,FALSE
PL012980,TRUE
PL012981,TRUE
PL012982,FALSE
PL012984,TRUE
PL012986,TRUE
PL012987,TRUE
PL012988,FALSE
PL012990,TRUE
PL012991,TRUE
PL012992,TRUE
PL012995,TRUE
PL012997,TRUE
PL012999,FALSE
PL013001,TRUE
PL013002,FALSE
PL013005,FALSE
PL013007,TRUE
PL013014,TRUE
PL013015,TRUE
PL013016,TRUE
PL013020,TRUE
PL013022,TRUE
PL013025,TRUE
PL013029,FALSE
PL013030,TRUE
PL013033,TRUE
PL013034,TRUE
PL013036,TRUE
PL013039,FALSE
PL013040,TRUE
PL013041,FALSE
PL013042,FALSE
PL013043,FALSE
PL013045,TRUE
PL013047,FALSE
PL013048,FALSE
PL013050,TRUE
PL013055,TRUE
PL013056,TRUE
PL013059,FALSE
PL013065,TRUE
PL013067,TRUE
PL013068,TRUE
PL013069,TRUE
PL013070,TRUE
PL013071,FALSE
PL013073,TRUE
PL013074,TRUE
PL013075,TRUE
PL013076,TRUE
PL013077,TRUE
PL013081,FALSE
PL013082,TRUE
PL013083,FALSE
PL013084,TRUE
PL013085,TRUE
PL013086,TRUE
PL013088,FALSE
PL013089,FALSE
PL013090,TRUE
PL013091,FALSE
PL013092,TRUE
PL013093,FALSE
PL013094,TRUE
PL013095,TRUE
PL013096,FALSE
PL013097,FALSE
PL013098,TRUE
PL013099,FALSE
PL013101,TRUE
PL013102,TRUE
PL013104,TRUE
PL013105,TRUE
PL013107,TRUE
PL013112,TRUE
PL013113,TRUE
PL013117,FALSE
PL013118,FALSE
PL013119,FALSE
PL013121,TRUE
PL013123,TRUE
PL013124,TRUE
PL013127,TRUE
PL013128,FALSE
PL013130,TRUE
PL013134,TRUE
PL013136,TRUE
PL013137,TRUE
PL013139,FALSE
PL013141,FALSE
PL013142,TRUE
PL013143,TRUE
PL013144,FALSE
PL013147,TRUE
PL013149,TRUE
PL013150,TRUE
PL013151,FALSE
PL013153,FALSE
PL013155,FALSE
PL013156,TRUE
PL013157,FALSE
PL013159,TRUE
PL013160,FALSE
PL013161,FALSE
PL013163,TRUE
PL013164,TRUE
PL013166,TRUE
PL013167,FALSE
PL013169,TRUE
PL013170,TRUE
PL013171,TRUE
PL013174,FALSE
PL013175,TRUE
PL013177,TRUE
PL013178,FALSE
PL013180,TRUE
PL013181,TRUE
PL013182,FALSE
PL013184,TRUE
PL013187,TRUE
PL013188,TRUE
PL013189,TRUE
PL013190,TRUE
PL013191,TRUE
PL013192,TRUE
PL013194,FALSE
PL013195,TRUE
PL013196,FALSE
PL013201,TRUE
PL013202,TRUE
PL013206,TRUE
PL013207,TRUE
PL013209,TRUE
PL013211,TRUE
PL013212,TRUE
PL013213,TRUE
PL013214,TRUE
PL013216,FALSE
PL013218,FALSE
PL013221,TRUE
PL013229,FALSE
PL013230,TRUE
PL013231,FALSE
PL013232,TRUE
PL013235,TRUE
PL013236,TRUE
PL013238,TRUE
PL013240,FALSE
PL013242,FALSE
PL013243,TRUE
PL013245,TRUE
PL013246,FALSE
PL013249,TRUE
PL013250,TRUE
PL013253,FALSE
PL013254,TRUE
PL013256,TRUE
PL013257,FALSE
PL013258,FALSE
PL013259,FALSE
PL013260,TRUE
PL013262,TRUE
PL013264,TRUE
PL013265,TRUE
PL013266,FALSE
PL013267,TRUE
PL013268,FALSE
PL013269,TRUE
PL013271,TRUE
PL013272,TRUE
PL013274,FALSE
PL013275,FALSE
PL013276,TRUE
PL013277,TRUE
PL013280,TRUE
PL013281,TRUE
PL013282,TRUE
PL013283,TRUE
PL013284,TRUE
PL013285,TRUE
PL013286,TRUE
PL013289,TRUE
PL013290,TRUE
PL013294,FALSE
PL013298,TRUE
PL013302,FALSE
PL013304,TRUE
PL013306,TRUE
PL013307,TRUE
PL013308,FALSE
PL013310,TRUE
PL013313,TRUE
PL013315,FALSE
PL013316,FALSE
PL013318,FALSE
PL013320,TRUE
PL013321,TRUE
PL013322,TRUE
PL013323,TRUE
PL013325,FALSE
PL013326,TRUE
PL013327,TRUE
PL013328,TRUE
PL013329,TRUE
PL013330,TRUE
PL013331,FALSE
PL013332,TRUE
PL013334,TRUE
PL013335,TRUE
PL013336,TRUE
PL013337,FALSE
PL013338,FALSE
PL013339,TRUE
PL013340,FALSE
PL013341,FALSE
PL013342,FALSE
PL013344,TRUE
PL013346,FALSE
PL013347,FALSE
PL013349,TRUE
PL013351,FALSE
PL013355,FALSE
PL013359,TRUE
PL013360,FALSE
PL013361,FALSE
PL013363,FALSE
PL013366,TRUE
PL013368,TRUE
PL013370,FALSE
PL013371,TRUE
PL013373,TRUE
PL013375,TRUE
PL013376,TRUE
PL013377,TRUE
PL013378,TRUE
PL013380,TRUE
PL013381,TRUE
PL013382,TRUE
PL013383,TRUE
PL013385,FALSE
PL013386,FALSE
PL013390,TRUE
PL013397,TRUE
PL013398,TRUE
PL013399,TRUE
PL013402,TRUE
PL013408,FALSE
PL013410,FALSE
PL013412,TRUE
PL013413,TRUE
PL013415,FALSE
PL013418,TRUE
PL013419,TRUE
PL013421,TRUE
PL013424,FALSE
PL013425,FALSE
PL013427,TRUE
PL013428,TRUE
PL013429,TRUE
PL013430,TRUE
PL013432,FALSE
PL013433,FALSE
PL013434,FALSE
PL013437,TRUE
PL013438,TRUE
PL013439,FALSE
PL013440,TRUE
PL013441,FALSE
PL013442,TRUE
PL013443,TRUE
PL013445,TRUE
PL013447,FALSE
PL013448,FALSE
PL013450,TRUE
PL013451,FALSE
PL013452,TRUE
PL013453,TRUE
PL013456,FALSE
PL013457,FALSE
PL013459,TRUE
PL013462,FALSE
PL013464,TRUE
PL013465,TRUE
PL013467,TRUE
PL013468,TRUE
PL013469,TRUE
PL013470,TRUE
PL013471,FALSE
PL013472,TRUE
PL013473,TRUE
PL013475,TRUE
PL013476,FALSE
PL013478,TRUE
PL013479,TRUE
PL013481,TRUE
PL013482,TRUE
PL013483,TRUE
PL013484,TRUE
PL013486,TRUE
PL013488,TRUE
PL013491,TRUE
PL013493,TRUE
PL013494,FALSE
PL013495,TRUE
PL013497,TRUE
PL013499,FALSE
PL013501,TRUE
PL013502,TRUE
PL013503,TRUE
PL013504,FALSE
PL013506,FALSE
PL013507,TRUE
PL013509,FALSE
PL013510,TRUE
PL013511,TRUE
PL013512,FALSE
PL013514,TRUE
PL013515,TRUE
PL013517,FALSE
PL013521,TRUE
PL013522,FALSE
PL013524,FALSE
PL013525,TRUE
PL013527,TRUE
PL013529,TRUE
PL013530,TRUE
PL013531,TRUE
PL013532,TRUE
PL013533,FALSE
PL013534,TRUE
PL013535,FALSE
PL013537,TRUE
PL013538,TRUE
PL013540,FALSE
PL013541,FALSE
PL013543,TRUE
PL013544,FALSE
PL013545,TRUE
PL013547,TRUE
PL013551,TRUE
PL013552,TRUE
PL013553,TRUE
PL013554,TRUE
PL013557,TRUE
PL013558,TRUE
PL013559,TRUE
PL013560,TRUE
PL013561,TRUE
PL013563,TRUE
PL013564,FALSE
PL013566,TRUE
PL013567,TRUE
PL013568,FALSE
PL013569,FALSE
PL013570,TRUE
PL013575,TRUE
PL013576,TRUE
PL013578,TRUE
PL013579,FALSE
PL013580,FALSE
PL013584,TRUE
PL013585,TRUE
PL013586,TRUE
PL013587,TRUE
PL013588,FALSE
PL013589,TRUE
PL013590,TRUE
PL013594,FALSE
PL013595,FALSE
PL013596,TRUE
PL013599,TRUE
PL013600,TRUE
PL013602,TRUE
PL013603,TRUE
PL013604,TRUE
PL013605,TRUE
PL013608,TRUE
PL013610,TRUE
PL013611,TRUE
PL013612,TRUE
PL013614,TRUE
PL013616,TRUE
PL013617,TRUE
PL013621,FALSE
PL013622,TRUE
PL013625,TRUE
PL013627,FALSE
PL013628,TRUE
PL013629,FALSE
PL013630,FALSE
PL013631,TRUE
PL013632,TRUE
PL013633,FALSE
PL013635,TRUE
PL013639,FALSE
PL013641,TRUE
PL013644,TRUE
PL013645,TRUE
PL013648,TRUE
PL013649,TRUE
PL013650,TRUE
PL013651,TRUE
PL013655,TRUE
PL013656,TRUE
PL013657,TRUE
PL013658,TRUE
PL013659,TRUE
PL013660,TRUE
PL013661,TRUE
PL013662,FALSE
PL013664,FALSE
PL013669,FALSE
PL013670,FALSE
PL013671,TRUE
PL013672,TRUE
PL013674,TRUE
PL013676,TRUE
PL013680,TRUE
PL013683,TRUE
PL013684,TRUE
PL013685,TRUE
PL013686,TRUE
PL013687,TRUE
PL013688,TRUE
PL013689,FALSE
PL013690,TRUE
PL013697,TRUE
PL013698,TRUE
PL013700,FALSE
PL013703,TRUE
PL013708,TRUE
PL013709,TRUE
PL013710,TRUE
PL013712,FALSE
PL013713,FALSE
PL013714,FALSE
PL013715,TRUE
PL013717,TRUE
PL013718,FALSE
PL013719,TRUE
PL013721,TRUE
PL013722,TRUE
PL013723,TRUE
PL013725,TRUE
PL013726,FALSE
PL013727,TRUE
PL013728,TRUE
PL013731,FALSE
PL013732,TRUE
PL013733,TRUE
PL013735,FALSE
PL013737,TRUE
PL013738,TRUE
PL013739,TRUE
PL013740,TRUE
PL013744,FALSE
PL013748,TRUE
PL013749,TRUE
PL013750,FALSE
PL013751,TRUE
PL013758,TRUE
PL013759,TRUE
PL013761,FALSE
PL013762,TRUE
PL013763,TRUE
PL013765,TRUE
PL013766,TRUE
PL013767,FALSE
PL013768,TRUE
PL013770,FALSE
PL013771,TRUE
PL013772,TRUE
PL013773,TRUE
PL013774,TRUE
PL013778,FALSE
PL013779,TRUE
PL013780,TRUE
PL013781,TRUE
PL013787,TRUE
PL013788,FALSE
PL013789,FALSE
PL013790,TRUE
PL013791,TRUE
PL013792,TRUE
PL013797,TRUE
PL013799,TRUE
PL013802,TRUE
PL013803,FALSE
PL013807,FALSE
PL013809,TRUE
PL013810,FALSE
PL013811,TRUE
PL013812,FALSE
PL013813,FALSE
PL013814,TRUE
PL013816,TRUE
PL013817,TRUE
PL013818,TRUE
PL013819,FALSE
PL013820,TRUE
PL013821,FALSE
PL013824,TRUE
PL013825,TRUE
PL013828,TRUE
PL013829,TRUE
PL013830,TRUE
PL013833,TRUE
PL013834,TRUE
PL013835,TRUE
PL013837,FALSE
PL013838,FALSE
PL013839,FALSE
PL013840,FALSE
PL013842,FALSE
PL013843,TRUE
PL013844,TRUE
PL013845,FALSE
PL013850,TRUE
PL013852,TRUE
PL013853,TRUE
PL013856,FALSE
PL013858,TRUE
PL013859,FALSE
PL013862,TRUE
PL013864,TRUE
PL013865,TRUE
PL013867,TRUE
PL013869,FALSE
PL013870,TRUE
PL013871,TRUE
PL013872,TRUE
PL013873,FALSE
PL013874,TRUE
PL013875,TRUE
PL013877,TRUE
PL013880,TRUE
PL013885,FALSE
PL013886,TRUE
PL013887,TRUE
PL013888,TRUE
PL013890,FALSE
PL013891,TRUE
PL013892,FALSE
PL013898,TRUE
PL013900,TRUE
PL013901,TRUE
PL013902,FALSE
PL013903,TRUE
PL013904,TRUE
PL013905,TRUE
PL013907,FALSE
PL013909,TRUE
PL013910,FALSE
PL013911,FALSE
PL013914,TRUE
PL013916,FALSE
